Bag_1+1,Corel3vs4_data_1,1,6.507408e+00,-1.575464e+00,-1.740767e+00,6.765971e-01,5.449377e-01,3.888617e-01,5.265258e-02,5.678634e-02,5.724640e-02
Bag_1+2,Corel3vs4_data_1,1,2.972592e+00,9.049149e-02,1.017845e+00,8.908794e+00,1.007102e+01,5.951670e+00,2.413685e-01,1.659658e-01,1.135601e-01
Bag_1+3,Corel3vs4_data_1,1,6.627816e+00,6.545004e-01,1.656088e+00,8.006792e+00,7.615286e+00,4.181445e+00,1.987229e-02,1.430246e-02,3.343308e-02
Bag_2+1,Corel3vs4_data_2,1,2.523201e+00,3.168821e-02,2.663818e-01,6.948732e+00,6.844070e+00,3.605231e+00,6.902869e-02,5.092875e-02,5.067010e-02
Bag_2+2,Corel3vs4_data_2,1,8.321268e+00,-8.131906e-01,-3.688083e-01,1.664650e+00,1.613689e+00,9.684096e-01,1.635471e-01,1.041232e-01,7.298077e-02
Bag_2+3,Corel3vs4_data_2,1,5.623016e+00,1.174610e-01,5.050333e-01,8.957954e+00,8.787789e+00,4.353199e+00,7.932695e-02,4.199187e-02,4.344482e-02
Bag_3+1,Corel3vs4_data_3,1,4.716778e+00,-7.544677e-02,1.132522e+00,9.886475e+00,1.100667e+01,7.144153e+00,9.596560e-02,7.455373e-02,6.725168e-02
Bag_3+2,Corel3vs4_data_3,1,7.944196e+00,-1.260803e+00,-3.022193e+00,4.741133e-01,5.736163e-01,2.623495e-01,4.185297e-02,2.994188e-02,4.025174e-02
Bag_3+3,Corel3vs4_data_3,1,7.554089e+00,3.592632e-01,6.293980e-01,6.808902e+00,8.511499e+00,4.491556e+00,6.931432e-02,4.851360e-02,4.889752e-02
Bag_4+1,Corel3vs4_data_4,1,3.436889e+00,4.967247e-01,7.522250e-01,1.027997e+01,9.300339e+00,5.799697e+00,1.545008e-01,8.506095e-02,6.310363e-02
Bag_4+2,Corel3vs4_data_4,1,7.194800e+00,8.629098e-01,1.397976e+00,8.146272e+00,7.605289e+00,4.279925e+00,1.694110e-02,1.001174e-02,3.143831e-02
Bag_4+3,Corel3vs4_data_4,1,7.786070e+00,-1.516525e+00,-2.736617e+00,1.725247e+00,1.193943e+00,7.585635e-01,1.447162e-01,1.482092e-01,1.139559e-01
Bag_5+1,Corel3vs4_data_5,1,4.451598e+00,5.753742e-01,6.210508e-01,1.111351e+01,1.327618e+01,7.507521e+00,1.523315e-01,8.776548e-02,6.279819e-02
Bag_5+2,Corel3vs4_data_5,1,7.035751e+00,-2.144514e+00,-4.494705e+00,4.899189e-01,2.600667e-01,2.892767e-01,1.073936e-02,1.553320e-02,3.490597e-02
Bag_5+3,Corel3vs4_data_5,1,7.475155e+00,8.378514e-01,9.616926e-01,6.982107e+00,6.769526e+00,4.439264e+00,-1.504389e-02,-7.277900e-03,2.491850e-02
Bag_6+1,Corel3vs4_data_6,1,4.041300e+00,1.781845e-01,4.178961e-01,1.270389e+01,1.273251e+01,7.597723e+00,3.061184e-01,2.129403e-01,1.452674e-01
Bag_6+2,Corel3vs4_data_6,1,6.402683e+00,-1.900093e+00,-4.749325e+00,7.169316e-01,4.995237e-01,4.613059e-01,9.164871e-02,5.158088e-02,4.787536e-02
Bag_6+3,Corel3vs4_data_6,1,7.787897e+00,3.025550e-01,4.004919e-01,8.615200e+00,8.280003e+00,4.967610e+00,1.345824e-02,1.324920e-02,3.419661e-02
Bag_7+1,Corel3vs4_data_7,1,2.219611e+00,1.223977e-01,4.730438e-01,5.555525e+00,6.987600e+00,3.652126e+00,2.447191e-01,1.568853e-01,1.034384e-01
Bag_7+2,Corel3vs4_data_7,1,5.974606e+00,7.585487e-01,1.645889e+00,6.618445e+00,6.677588e+00,3.484164e+00,2.250402e-01,1.207624e-01,7.495633e-02
Bag_7+3,Corel3vs4_data_7,1,5.149900e+00,-1.951253e+00,-4.404527e+00,3.150028e+00,2.859162e+00,1.649584e+00,5.525582e-01,5.201079e-01,4.100744e-01
Bag_7+4,Corel3vs4_data_7,1,7.995259e+00,3.849658e-01,5.275706e-01,6.020746e+00,6.073688e+00,3.343440e+00,5.934461e-02,3.055613e-02,3.855806e-02
Bag_8+1,Corel3vs4_data_8,1,2.542379e+00,2.830410e-01,2.974843e-01,3.962820e+00,5.304212e+00,2.486712e+00,1.328251e-01,1.003390e-01,7.784878e-02
Bag_8+2,Corel3vs4_data_8,1,8.861399e+00,3.036487e-01,4.742134e-01,1.663082e+00,3.335384e+00,1.046518e+00,1.141865e-01,5.348741e-02,4.553322e-02
Bag_8+3,Corel3vs4_data_8,1,5.860591e+00,7.875134e-01,1.062433e+00,4.334944e+00,7.221762e+00,2.133249e+00,9.843105e-02,6.117961e-02,5.420607e-02
Bag_9+1,Corel3vs4_data_9,1,7.683913e+00,5.061125e-01,8.059259e-01,2.523498e+00,5.972569e+00,1.521193e+00,3.652038e-02,1.639441e-02,3.279719e-02
Bag_9+2,Corel3vs4_data_9,1,3.531592e+00,3.083748e-01,9.951553e-01,4.274885e+00,4.896995e+00,2.179551e+00,1.086182e-01,5.497898e-02,4.711631e-02
Bag_10+1,Corel3vs4_data_10,1,4.303162e+00,-1.642643e-01,-8.734406e-01,4.970176e+00,5.108167e+00,2.868314e+00,3.588502e-02,1.870467e-02,3.428803e-02
Bag_10+2,Corel3vs4_data_10,1,8.867701e+00,3.232116e-01,7.587807e-01,3.630632e+00,3.663505e+00,2.012563e+00,2.513067e-01,1.413537e-01,8.298017e-02
Bag_10+3,Corel3vs4_data_10,1,6.212296e+00,3.615534e-01,6.512739e-01,7.949217e+00,7.417377e+00,4.251473e+00,1.437233e-01,7.520827e-02,5.526876e-02
Bag_11+1,Corel3vs4_data_11,1,4.100476e+00,1.765743e-01,5.989573e-01,7.899566e+00,7.879249e+00,4.440082e+00,1.341963e-01,7.922136e-02,5.907980e-02
Bag_11+2,Corel3vs4_data_11,1,8.870383e+00,-4.373149e-02,2.860264e-02,3.363890e+00,3.002594e+00,1.776294e+00,2.637989e-01,1.670619e-01,1.040341e-01
Bag_11+3,Corel3vs4_data_11,1,6.765775e+00,5.272364e-01,1.765163e+00,8.467267e+00,7.636159e+00,4.441989e+00,2.920168e-02,2.623361e-02,3.967824e-02
Bag_12+1,Corel3vs4_data_12,1,2.677798e+00,1.577340e-01,2.764415e-01,7.393935e+00,7.402224e+00,4.837366e+00,1.972747e-01,1.318526e-01,9.061775e-02
Bag_12+2,Corel3vs4_data_12,1,6.103784e+00,5.257706e-01,5.830873e-01,1.331161e+01,1.012424e+01,6.420898e+00,1.614292e-01,9.718946e-02,7.014467e-02
Bag_12+3,Corel3vs4_data_12,1,4.920574e+00,-2.107607e+00,-5.227414e+00,1.856341e+00,1.265835e+00,8.888363e-01,3.886695e-01,2.989391e-01,1.998425e-01
Bag_12+4,Corel3vs4_data_12,1,8.581788e+00,3.772161e-01,1.893415e-01,6.502512e+00,5.646015e+00,3.619204e+00,1.083963e-01,5.377940e-02,4.738583e-02
Bag_13+1,Corel3vs4_data_13,1,2.366602e+00,1.257314e-01,-3.083777e-02,4.926803e+00,4.559725e+00,2.700511e+00,2.496730e-02,4.899422e-02,7.264163e-02
Bag_13+2,Corel3vs4_data_13,1,7.267903e+00,8.469885e-01,2.262241e+00,8.484489e+00,7.586841e+00,5.536445e+00,1.434279e-01,8.698598e-02,6.431225e-02
Bag_13+3,Corel3vs4_data_13,1,5.180759e+00,3.072281e-01,1.616487e+00,1.022637e+01,1.074421e+01,6.959258e+00,7.612028e-02,4.147903e-02,4.331409e-02
Bag_13+4,Corel3vs4_data_13,1,8.096215e+00,2.282580e-01,3.688267e-01,3.996726e+00,4.787529e+00,2.488595e+00,2.581918e-01,1.414410e-01,8.922512e-02
Bag_14+1,Corel3vs4_data_14,1,4.207218e+00,-6.730218e-03,1.553254e-01,1.031603e+01,1.085899e+01,5.613572e+00,2.493489e-01,1.958840e-01,1.558861e-01
Bag_14+2,Corel3vs4_data_14,1,4.869938e+00,-2.358108e+00,-4.409903e+00,5.044448e-01,5.263130e-01,3.264709e-01,-1.875195e-02,-1.153644e-02,2.315046e-02
Bag_14+3,Corel3vs4_data_14,1,7.817220e+00,2.527941e-01,4.122696e-01,5.818569e+00,7.823893e+00,3.079062e+00,8.322432e-02,6.597347e-02,6.553718e-02
Bag_15+1,Corel3vs4_data_15,1,3.731285e+00,-9.695281e-02,-1.666667e-02,6.103780e+00,9.450911e+00,3.760695e+00,1.530807e-01,9.276178e-02,6.595258e-02
Bag_15+2,Corel3vs4_data_15,1,6.282454e+00,-2.022632e+00,-4.623489e+00,6.801391e-01,1.097381e+00,4.486316e-01,4.578449e-02,2.688882e-02,3.797819e-02
Bag_15+3,Corel3vs4_data_15,1,7.703954e+00,2.330054e-01,1.511429e-01,5.162577e+00,1.121980e+01,3.652622e+00,1.702826e-01,9.893342e-02,6.854953e-02
Bag_16+1,Corel3vs4_data_16,1,3.102554e+00,-1.016584e-01,6.630075e-01,7.686725e+00,7.764263e+00,5.175036e+00,2.564797e-02,2.254780e-02,3.863657e-02
Bag_16+2,Corel3vs4_data_16,1,6.326855e+00,-2.234526e+00,-4.733823e+00,3.208241e-01,2.476321e-01,1.991822e-01,-1.583986e-02,2.030042e-04,2.907258e-02
Bag_16+3,Corel3vs4_data_16,1,7.512321e+00,6.104655e-01,1.076098e+00,6.943059e+00,7.780923e+00,3.623461e+00,4.073162e-02,2.167632e-02,3.491229e-02
Bag_16+4,Corel3vs4_data_16,1,7.670124e+00,-1.613698e+00,-3.343858e+00,9.557828e-01,7.881247e-01,6.059001e-01,-2.605900e-02,-6.995748e-03,2.689107e-02
Bag_17+1,Corel3vs4_data_17,1,3.603090e+00,2.066734e-01,5.164465e-01,1.045937e+01,7.239452e+00,4.827522e+00,1.040165e-01,6.850357e-02,5.597411e-02
Bag_17+2,Corel3vs4_data_17,1,8.221042e+00,3.572654e-01,3.084816e-01,8.804535e+00,5.283020e+00,3.511344e+00,4.895495e-02,2.349958e-02,3.573094e-02
Bag_17+3,Corel3vs4_data_17,1,4.557252e+00,-2.009794e+00,-5.373714e+00,1.571602e+00,4.264894e-01,4.785247e-01,1.920346e-01,2.184299e-01,1.678718e-01
Bag_18+1,Corel3vs4_data_18,1,3.157218e+00,3.776099e-01,5.800172e-01,7.540562e+00,7.017718e+00,4.470559e+00,1.481813e-01,6.908742e-02,4.938023e-02
Bag_18+2,Corel3vs4_data_18,1,8.952291e+00,-5.970781e-01,-7.610572e-01,2.082738e+00,1.355621e+00,1.089799e+00,1.274567e-01,1.206408e-01,1.185796e-01
Bag_18+3,Corel3vs4_data_18,1,7.275542e+00,9.489676e-01,1.573079e+00,7.261882e+00,6.487664e+00,4.339422e+00,2.093435e-02,7.619006e-03,2.926173e-02
Bag_19+1,Corel3vs4_data_19,1,2.718416e+00,1.483691e-01,-4.657618e-01,5.865733e+00,5.450168e+00,2.922649e+00,3.653039e-02,6.142534e-02,9.949053e-02
Bag_19+2,Corel3vs4_data_19,1,5.831070e+00,9.579075e-01,1.325649e+00,1.489361e+01,8.532623e+00,5.266077e+00,2.889509e-01,2.052106e-01,1.371217e-01
Bag_19+3,Corel3vs4_data_19,1,7.802056e+00,-6.133798e-01,-2.229334e+00,1.530753e+00,1.460819e+00,9.562808e-01,6.540591e-02,7.109593e-02,6.473549e-02
