Bag_1+1,Corel1vs5_data_1,1,4.821059e+00,5.938968e-01,1.361879e+00,2.706519e+00,3.575774e+00,1.324719e+00,3.758017e-01,2.830566e-01,1.814087e-01
Bag_1+2,Corel1vs5_data_1,1,7.199910e+00,1.423148e+00,3.127087e+00,3.913973e+00,3.997469e+00,2.024607e+00,1.571496e-01,9.190847e-02,6.627292e-02
Bag_1+3,Corel1vs5_data_1,1,6.818762e+00,-6.701797e-01,-4.929796e-01,2.938068e+00,2.915321e+00,1.422168e+00,1.883613e-01,1.187763e-01,8.073004e-02
Bag_1+4,Corel1vs5_data_1,1,5.283375e+00,1.026697e+01,-1.150750e-01,2.131377e+00,1.692391e+00,8.086098e-01,-1.725611e-02,-4.026175e-03,2.691160e-02
Bag_1+5,Corel1vs5_data_1,1,5.446272e+00,2.814494e+00,1.619185e+00,3.176151e+00,3.389741e+00,1.416670e+00,2.502441e-01,1.782934e-01,1.228832e-01
Bag_1+6,Corel1vs5_data_1,1,7.861146e+00,1.208464e+00,1.261161e+00,2.400523e+00,2.897421e+00,1.171842e+00,2.941101e-01,1.968859e-01,1.262850e-01
Bag_2+1,Corel1vs5_data_2,1,3.209643e+00,5.241683e-01,-7.629776e-01,1.145827e+00,1.499507e+00,6.000308e-01,4.008119e-01,3.420363e-01,2.614649e-01
Bag_2+2,Corel1vs5_data_2,1,6.383372e+00,1.133477e+00,1.398795e+00,1.043897e+00,1.125279e+00,5.144892e-01,3.678207e-01,2.475808e-01,1.442558e-01
Bag_2+3,Corel1vs5_data_2,1,7.192020e+00,-1.189212e-01,-9.562561e-01,1.619310e+00,1.748519e+00,9.008536e-01,3.603810e-01,2.358637e-01,1.425725e-01
Bag_2+4,Corel1vs5_data_2,1,6.720026e+00,4.286287e+00,1.916357e+00,2.270684e+00,2.059076e+00,1.038735e+00,9.671441e-03,4.812150e-03,2.942521e-02
Bag_2+5,Corel1vs5_data_2,1,4.291101e+00,1.913102e+00,5.605865e-01,2.150059e+00,2.568536e+00,1.178525e+00,4.186597e-01,3.146697e-01,1.998460e-01
Bag_2+6,Corel1vs5_data_2,1,8.132632e+00,1.237841e+00,1.269993e+00,1.849226e+00,1.829962e+00,9.968673e-01,3.046947e-01,2.213084e-01,1.500464e-01
Bag_3+1,Corel1vs5_data_3,1,2.675656e+00,8.888649e-01,1.500269e-01,3.213202e+00,3.711858e+00,2.092220e+00,2.856205e-01,2.395012e-01,1.979103e-01
Bag_3+2,Corel1vs5_data_3,1,6.582162e+00,1.337299e+00,1.923213e+00,5.837757e+00,5.839697e+00,3.099003e+00,1.750192e-01,9.190365e-02,6.296314e-02
Bag_3+3,Corel1vs5_data_3,1,5.056425e+00,5.018174e+00,1.316026e+00,5.822821e+00,6.229371e+00,3.585605e+00,5.066272e-01,4.526208e-01,3.305623e-01
Bag_3+4,Corel1vs5_data_3,1,8.185435e+00,8.053209e-01,7.185058e-01,3.874952e+00,4.641752e+00,2.071826e+00,1.686221e-01,9.520901e-02,6.505639e-02
Bag_3+5,Corel1vs5_data_3,1,4.595748e+00,1.696940e+00,8.717834e-01,5.611123e+00,6.460710e+00,3.190168e+00,3.007455e-01,2.040014e-01,1.257357e-01
Bag_4+1,Corel1vs5_data_4,1,3.993504e+00,1.126982e+00,4.689126e-01,1.752328e+00,2.710416e+00,8.967937e-01,1.656792e-01,1.271851e-01,9.119865e-02
Bag_4+2,Corel1vs5_data_4,1,8.789413e+00,2.937541e-01,3.447755e-01,1.154961e+00,2.883259e+00,6.963626e-01,3.361646e-01,1.912991e-01,1.097487e-01
Bag_4+3,Corel1vs5_data_4,1,7.047641e+00,1.304133e+00,9.047746e-01,1.759679e+00,2.938297e+00,9.334344e-01,1.528550e-02,1.148859e-02,3.189476e-02
Bag_5+1,Corel1vs5_data_5,1,4.003613e+00,1.320152e-01,8.490825e-01,5.360460e+00,7.501339e+00,3.787075e+00,1.653666e-01,1.048473e-01,7.550967e-02
Bag_5+2,Corel1vs5_data_5,1,9.001559e+00,-2.793445e-02,4.484108e-01,3.465103e+00,2.468353e+00,1.608626e+00,1.981662e-01,1.155882e-01,7.845987e-02
Bag_5+3,Corel1vs5_data_5,1,6.155149e+00,-5.044747e-01,1.919700e+00,6.473041e+00,6.573179e+00,4.233574e+00,4.915886e-02,2.498795e-02,3.623358e-02
Bag_6+1,Corel1vs5_data_6,1,4.482080e+00,4.690291e-01,5.396739e-01,5.718981e+00,6.565830e+00,3.757247e+00,4.263398e-01,3.604570e-01,2.740692e-01
Bag_6+2,Corel1vs5_data_6,1,7.158942e+00,2.325867e+00,1.273147e+00,5.223090e+00,5.222046e+00,3.125304e+00,5.500785e-02,2.697616e-02,3.695733e-02
Bag_6+3,Corel1vs5_data_6,1,5.209554e+00,3.957006e+00,1.407666e+00,5.350576e+00,6.438705e+00,3.148333e+00,1.970185e-01,1.283068e-01,9.043182e-02
Bag_6+4,Corel1vs5_data_6,1,8.393119e+00,4.417718e-01,5.934245e-01,4.314190e+00,4.234507e+00,2.500981e+00,6.923769e-02,5.449680e-02,5.291084e-02
Bag_7+1,Corel1vs5_data_7,1,4.514791e+00,2.796001e+00,8.949241e-01,5.978089e+00,6.451668e+00,3.473886e+00,2.429298e-01,1.303919e-01,7.880836e-02
Bag_7+2,Corel1vs5_data_7,1,3.038670e+00,1.548581e+00,-3.395607e-01,3.081102e+00,3.556041e+00,1.813592e+00,5.639887e-01,4.619302e-01,3.042183e-01
Bag_7+3,Corel1vs5_data_7,1,5.843197e+00,8.863573e-01,6.914378e-01,4.757311e+00,4.421530e+00,2.282446e+00,3.772301e-01,2.630462e-01,1.608201e-01
Bag_7+4,Corel1vs5_data_7,1,4.146273e+00,6.190136e+00,7.476591e-01,4.201895e+00,4.045925e+00,1.914998e+00,4.617597e-01,4.593380e-01,4.584016e-01
Bag_7+5,Corel1vs5_data_7,1,6.390247e+00,2.492530e+00,1.690395e+00,6.640576e+00,6.347304e+00,3.558642e+00,2.550972e-01,1.550286e-01,9.658165e-02
Bag_7+6,Corel1vs5_data_7,1,4.745914e+00,-1.084193e+00,-3.692996e+00,4.596684e+00,4.351315e+00,1.943294e+00,1.250867e+00,1.430268e+00,1.330826e+00
Bag_7+7,Corel1vs5_data_7,1,8.001122e+00,1.087108e+00,4.819730e-01,4.607685e+00,3.847503e+00,1.913062e+00,1.910524e-01,1.240716e-01,8.528265e-02
Bag_8+1,Corel1vs5_data_8,1,3.275706e+00,1.247427e+00,1.390931e-01,2.642678e+00,2.618297e+00,1.247388e+00,3.642489e-01,2.702113e-01,1.729986e-01
Bag_8+2,Corel1vs5_data_8,1,5.905388e+00,-2.250696e-02,9.404143e-01,2.207318e+00,1.920914e+00,8.654919e-01,1.705708e-01,9.388696e-02,6.459314e-02
Bag_8+3,Corel1vs5_data_8,1,5.377975e+00,7.810500e+00,1.241326e+00,4.444302e+00,2.942496e+00,1.807848e+00,1.383110e-01,6.851581e-02,5.207101e-02
Bag_8+4,Corel1vs5_data_8,1,8.821063e+00,1.791447e-01,-1.039976e-01,1.409908e+00,1.156680e+00,4.396429e-01,3.033946e-01,2.376435e-01,1.616293e-01
Bag_8+5,Corel1vs5_data_8,1,5.787457e+00,3.365311e+00,7.329338e-01,3.831474e+00,2.983461e+00,1.450585e+00,1.810022e-01,1.242748e-01,8.502250e-02
Bag_8+6,Corel1vs5_data_8,1,6.822295e+00,2.293202e+00,4.353960e+00,4.729656e+00,4.831021e+00,3.199695e+00,2.573994e-01,1.509257e-01,9.201687e-02
Bag_9+1,Corel1vs5_data_9,1,4.517445e+00,1.303763e-01,1.020817e+00,6.622642e+00,6.825946e+00,4.687720e+00,2.713785e-01,1.719030e-01,1.014067e-01
Bag_9+2,Corel1vs5_data_9,1,4.485632e+00,4.718528e+00,1.111871e+00,4.951503e+00,5.861855e+00,3.153255e+00,1.537964e-01,9.122177e-02,6.541776e-02
Bag_9+3,Corel1vs5_data_9,1,8.783972e+00,3.615031e-01,6.999617e-02,3.247471e+00,3.500510e+00,1.990991e+00,1.227966e-01,1.609531e-01,1.839173e-01
Bag_9+4,Corel1vs5_data_9,1,6.341551e+00,3.013911e+00,1.322706e+00,4.253831e+00,5.866819e+00,2.711370e+00,1.278453e-01,6.121929e-02,4.965453e-02
Bag_9+5,Corel1vs5_data_9,1,6.386473e+00,5.836744e-01,9.324133e-01,5.370660e+00,5.551165e+00,3.766349e+00,2.318065e-01,1.299127e-01,8.012131e-02
Bag_10+1,Corel1vs5_data_10,1,5.755001e+00,1.793064e+00,1.196140e+00,2.006148e+00,1.944306e+00,9.218817e-01,2.339579e-01,1.513080e-01,1.052382e-01
Bag_10+2,Corel1vs5_data_10,1,3.529267e+00,5.708071e-01,3.221182e-01,2.414677e+00,2.488967e+00,1.340104e+00,2.818396e-01,1.800567e-01,1.108176e-01
Bag_10+3,Corel1vs5_data_10,1,8.584950e+00,1.860885e-01,1.304489e-01,3.365638e+00,3.166466e+00,1.702202e+00,2.162090e-01,1.441151e-01,9.559045e-02
Bag_10+4,Corel1vs5_data_10,1,5.417854e+00,8.043169e+00,1.165359e+00,2.725857e+00,3.242257e+00,1.657566e+00,1.678962e-01,1.178531e-01,8.340014e-02
